client_id,path,sentence,up_votes,down_votes,age,gender,accents,variant,locale,segment
8504a2b7bcd9bc0763cc27706dac921a9a02b384bd1bbd0f634e9c461e13684e2e6cbf5d5401e7607c5cb05f97209c3c70e1f28b4f778d4e69ca1b23f0563bcd,common_voice_en_36948803.wav,The airfield is owned and operated by John Howroyd.,2,0,sixties,female,,,en,
8504a2b7bcd9bc0763cc27706dac921a9a02b384bd1bbd0f634e9c461e13684e2e6cbf5d5401e7607c5cb05f97209c3c70e1f28b4f778d4e69ca1b23f0563bcd,common_voice_en_36948804.wav,Severe storms from northeast and east are not infrequent.,2,0,sixties,female,,,en,
8504a2b7bcd9bc0763cc27706dac921a9a02b384bd1bbd0f634e9c461e13684e2e6cbf5d5401e7607c5cb05f97209c3c70e1f28b4f778d4e69ca1b23f0563bcd,common_voice_en_36948815.wav,"Boys are more frequently spanked than girls, both at home and in school.",2,0,sixties,female,,,en,
8504a2b7bcd9bc0763cc27706dac921a9a02b384bd1bbd0f634e9c461e13684e2e6cbf5d5401e7607c5cb05f97209c3c70e1f28b4f778d4e69ca1b23f0563bcd,common_voice_en_36967556.wav,The National Taiwan Normal University consists of seven colleges comprising a number of departments.,2,0,sixties,female,,,en,
8504a2b7bcd9bc0763cc27706dac921a9a02b384bd1bbd0f634e9c461e13684e2e6cbf5d5401e7607c5cb05f97209c3c70e1f28b4f778d4e69ca1b23f0563bcd,common_voice_en_36967570.wav,New editions have been undertaken by such scholars as A.,2,0,sixties,female,,,en,
8504a2b7bcd9bc0763cc27706dac921a9a02b384bd1bbd0f634e9c461e13684e2e6cbf5d5401e7607c5cb05f97209c3c70e1f28b4f778d4e69ca1b23f0563bcd,common_voice_en_36967581.wav,The remainder are of Portuguese or mixed Chinese-Portuguese ancestry.,2,0,sixties,female,,,en,
8504a2b7bcd9bc0763cc27706dac921a9a02b384bd1bbd0f634e9c461e13684e2e6cbf5d5401e7607c5cb05f97209c3c70e1f28b4f778d4e69ca1b23f0563bcd,common_voice_en_36967592.wav,The soundtrack album broke into the top ten.,2,0,sixties,female,,,en,
8504a2b7bcd9bc0763cc27706dac921a9a02b384bd1bbd0f634e9c461e13684e2e6cbf5d5401e7607c5cb05f97209c3c70e1f28b4f778d4e69ca1b23f0563bcd,common_voice_en_36967611.wav,The usual form of marriage is performed between the priest and his wife.,2,0,sixties,female,,,en,
8504a2b7bcd9bc0763cc27706dac921a9a02b384bd1bbd0f634e9c461e13684e2e6cbf5d5401e7607c5cb05f97209c3c70e1f28b4f778d4e69ca1b23f0563bcd,common_voice_en_36968522.wav,Her accomplice was also given several life imprisonment terms.,2,0,sixties,female,,,en,
8504a2b7bcd9bc0763cc27706dac921a9a02b384bd1bbd0f634e9c461e13684e2e6cbf5d5401e7607c5cb05f97209c3c70e1f28b4f778d4e69ca1b23f0563bcd,common_voice_en_36968524.wav,"Trigg voted against the response, while his brother Abram voted for it.",2,0,sixties,female,,,en,
8504a2b7bcd9bc0763cc27706dac921a9a02b384bd1bbd0f634e9c461e13684e2e6cbf5d5401e7607c5cb05f97209c3c70e1f28b4f778d4e69ca1b23f0563bcd,common_voice_en_36968546.wav,An international arbitral panel ultimately awarded most of the territory to Britain.,2,0,sixties,female,,,en,
8504a2b7bcd9bc0763cc27706dac921a9a02b384bd1bbd0f634e9c461e13684e2e6cbf5d5401e7607c5cb05f97209c3c70e1f28b4f778d4e69ca1b23f0563bcd,common_voice_en_36968560.wav,Reports that he was formerly married to the actress Adrienne Corri are false.,2,0,sixties,female,,,en,
8504a2b7bcd9bc0763cc27706dac921a9a02b384bd1bbd0f634e9c461e13684e2e6cbf5d5401e7607c5cb05f97209c3c70e1f28b4f778d4e69ca1b23f0563bcd,common_voice_en_36968561.wav,This was due to structural failure that could not be safely resolved.,2,0,sixties,female,,,en,
8504a2b7bcd9bc0763cc27706dac921a9a02b384bd1bbd0f634e9c461e13684e2e6cbf5d5401e7607c5cb05f97209c3c70e1f28b4f778d4e69ca1b23f0563bcd,common_voice_en_36968572.wav,Stones are often supposed to possess the property of bringing on rain.,2,0,sixties,female,,,en,
8504a2b7bcd9bc0763cc27706dac921a9a02b384bd1bbd0f634e9c461e13684e2e6cbf5d5401e7607c5cb05f97209c3c70e1f28b4f778d4e69ca1b23f0563bcd,common_voice_en_36968576.wav,The ancient Germans believed that there was something holy in women.,2,0,sixties,female,,,en,
8504a2b7bcd9bc0763cc27706dac921a9a02b384bd1bbd0f634e9c461e13684e2e6cbf5d5401e7607c5cb05f97209c3c70e1f28b4f778d4e69ca1b23f0563bcd,common_voice_en_36968586.wav,They rode a chariot drawn by four laurel-crowned horses.,2,0,sixties,female,,,en,
195429c9d8e4199347fb15d9ed628017e2f05de3f29ead056b1535875d770dd80dbf46f55c8b596d82576dddd8e43497362c1b3a1457fc3db6a8d58d139e2e58,common_voice_en_37038140.wav,The 'K' is silent.,3,0,sixties,female,"United States English,United States, west coast English ",,en,
195429c9d8e4199347fb15d9ed628017e2f05de3f29ead056b1535875d770dd80dbf46f55c8b596d82576dddd8e43497362c1b3a1457fc3db6a8d58d139e2e58,common_voice_en_37038144.wav,What will protect him?,3,0,sixties,female,"United States English,United States, west coast English ",,en,
195429c9d8e4199347fb15d9ed628017e2f05de3f29ead056b1535875d770dd80dbf46f55c8b596d82576dddd8e43497362c1b3a1457fc3db6a8d58d139e2e58,common_voice_en_37038148.wav,"Ptolemy's work probably originally came with maps, but none have been discovered.",3,0,sixties,female,"United States English,United States, west coast English ",,en,
195429c9d8e4199347fb15d9ed628017e2f05de3f29ead056b1535875d770dd80dbf46f55c8b596d82576dddd8e43497362c1b3a1457fc3db6a8d58d139e2e58,common_voice_en_37038149.wav,"During this time, he was also a member of the Philadelphia Woodwind Quintet.",3,0,sixties,female,"United States English,United States, west coast English ",,en,
195429c9d8e4199347fb15d9ed628017e2f05de3f29ead056b1535875d770dd80dbf46f55c8b596d82576dddd8e43497362c1b3a1457fc3db6a8d58d139e2e58,common_voice_en_37038151.wav,It is influenced by authors and thinkers like Jan Narveson and Murray Rothbard.,3,0,sixties,female,"United States English,United States, west coast English ",,en,
195429c9d8e4199347fb15d9ed628017e2f05de3f29ead056b1535875d770dd80dbf46f55c8b596d82576dddd8e43497362c1b3a1457fc3db6a8d58d139e2e58,common_voice_en_37038153.wav,The first motion the club passed was in support of the marijuana initiative.,3,0,sixties,female,"United States English,United States, west coast English ",,en,
195429c9d8e4199347fb15d9ed628017e2f05de3f29ead056b1535875d770dd80dbf46f55c8b596d82576dddd8e43497362c1b3a1457fc3db6a8d58d139e2e58,common_voice_en_37038157.wav,The journey was uneventful until the vessel reached the Ship Shoal Wreck Buoy.,3,0,sixties,female,"United States English,United States, west coast English ",,en,
195429c9d8e4199347fb15d9ed628017e2f05de3f29ead056b1535875d770dd80dbf46f55c8b596d82576dddd8e43497362c1b3a1457fc3db6a8d58d139e2e58,common_voice_en_37038161.wav,It also has branched into television shows and event management.,6,0,sixties,female,"United States English,United States, west coast English ",,en,
195429c9d8e4199347fb15d9ed628017e2f05de3f29ead056b1535875d770dd80dbf46f55c8b596d82576dddd8e43497362c1b3a1457fc3db6a8d58d139e2e58,common_voice_en_37038162.wav,He never again saw his Philippine homeland.,3,0,sixties,female,"United States English,United States, west coast English ",,en,
195429c9d8e4199347fb15d9ed628017e2f05de3f29ead056b1535875d770dd80dbf46f55c8b596d82576dddd8e43497362c1b3a1457fc3db6a8d58d139e2e58,common_voice_en_37038163.wav,"The town was named for George A. Crawford, governor-elect of Kansas.",3,0,sixties,female,"United States English,United States, west coast English ",,en,
195429c9d8e4199347fb15d9ed628017e2f05de3f29ead056b1535875d770dd80dbf46f55c8b596d82576dddd8e43497362c1b3a1457fc3db6a8d58d139e2e58,common_voice_en_37038169.wav,Wortman also killed two dogs and injured two others.,3,0,sixties,female,"United States English,United States, west coast English ",,en,
195429c9d8e4199347fb15d9ed628017e2f05de3f29ead056b1535875d770dd80dbf46f55c8b596d82576dddd8e43497362c1b3a1457fc3db6a8d58d139e2e58,common_voice_en_37038171.wav,"The lust carries over into the technology, leaving the males' world aghast.",3,0,sixties,female,"United States English,United States, west coast English ",,en,
195429c9d8e4199347fb15d9ed628017e2f05de3f29ead056b1535875d770dd80dbf46f55c8b596d82576dddd8e43497362c1b3a1457fc3db6a8d58d139e2e58,common_voice_en_37038172.wav,Most of the current school buildings date from around or after this time.,3,0,sixties,female,"United States English,United States, west coast English ",,en,
195429c9d8e4199347fb15d9ed628017e2f05de3f29ead056b1535875d770dd80dbf46f55c8b596d82576dddd8e43497362c1b3a1457fc3db6a8d58d139e2e58,common_voice_en_37038173.wav,for example changing colour output at each beat input.,3,0,sixties,female,"United States English,United States, west coast English ",,en,
195429c9d8e4199347fb15d9ed628017e2f05de3f29ead056b1535875d770dd80dbf46f55c8b596d82576dddd8e43497362c1b3a1457fc3db6a8d58d139e2e58,common_voice_en_37038180.wav,The next year his first one-man show was held at the Daniel Gallery.,6,0,sixties,female,"United States English,United States, west coast English ",,en,
195429c9d8e4199347fb15d9ed628017e2f05de3f29ead056b1535875d770dd80dbf46f55c8b596d82576dddd8e43497362c1b3a1457fc3db6a8d58d139e2e58,common_voice_en_37038181.wav,"North of Pleasant Mills, the road crosses over the Saint Marys River.",3,0,sixties,female,"United States English,United States, west coast English ",,en,
195429c9d8e4199347fb15d9ed628017e2f05de3f29ead056b1535875d770dd80dbf46f55c8b596d82576dddd8e43497362c1b3a1457fc3db6a8d58d139e2e58,common_voice_en_37038183.wav,This region have Godawari river at Nashik.,9,0,sixties,female,"United States English,United States, west coast English ",,en,
195429c9d8e4199347fb15d9ed628017e2f05de3f29ead056b1535875d770dd80dbf46f55c8b596d82576dddd8e43497362c1b3a1457fc3db6a8d58d139e2e58,common_voice_en_37038188.wav,"Keenlyside was born in London, the son of Raymond and Ann Keenlyside.",3,0,sixties,female,"United States English,United States, west coast English ",,en,
195429c9d8e4199347fb15d9ed628017e2f05de3f29ead056b1535875d770dd80dbf46f55c8b596d82576dddd8e43497362c1b3a1457fc3db6a8d58d139e2e58,common_voice_en_37038189.wav,"When extended, the turf can accommodate football, soccer, and field hockey.",3,0,sixties,female,"United States English,United States, west coast English ",,en,
195429c9d8e4199347fb15d9ed628017e2f05de3f29ead056b1535875d770dd80dbf46f55c8b596d82576dddd8e43497362c1b3a1457fc3db6a8d58d139e2e58,common_voice_en_37125927.wav,Erie is to the north.,3,0,sixties,female,"United States English,United States, west coast English ",,en,
195429c9d8e4199347fb15d9ed628017e2f05de3f29ead056b1535875d770dd80dbf46f55c8b596d82576dddd8e43497362c1b3a1457fc3db6a8d58d139e2e58,common_voice_en_37125929.wav,Tulelake has a municipal airport.,3,0,sixties,female,"United States English,United States, west coast English ",,en,
195429c9d8e4199347fb15d9ed628017e2f05de3f29ead056b1535875d770dd80dbf46f55c8b596d82576dddd8e43497362c1b3a1457fc3db6a8d58d139e2e58,common_voice_en_37125943.wav,I don't think that was ever an accurate description of men's lives.,6,0,sixties,female,"United States English,United States, west coast English ",,en,
195429c9d8e4199347fb15d9ed628017e2f05de3f29ead056b1535875d770dd80dbf46f55c8b596d82576dddd8e43497362c1b3a1457fc3db6a8d58d139e2e58,common_voice_en_37125984.wav,"James Monroe earned the nickname ""The Last Cocked Hat"" because of this.",3,0,sixties,female,"United States English,United States, west coast English ",,en,
195429c9d8e4199347fb15d9ed628017e2f05de3f29ead056b1535875d770dd80dbf46f55c8b596d82576dddd8e43497362c1b3a1457fc3db6a8d58d139e2e58,common_voice_en_37125986.wav,The complexity of the funding formula means that each position depends on one's perspective.,3,0,sixties,female,"United States English,United States, west coast English ",,en,
195429c9d8e4199347fb15d9ed628017e2f05de3f29ead056b1535875d770dd80dbf46f55c8b596d82576dddd8e43497362c1b3a1457fc3db6a8d58d139e2e58,common_voice_en_37125997.wav,The other subunit is involved with structure.,3,0,sixties,female,"United States English,United States, west coast English ",,en,
195429c9d8e4199347fb15d9ed628017e2f05de3f29ead056b1535875d770dd80dbf46f55c8b596d82576dddd8e43497362c1b3a1457fc3db6a8d58d139e2e58,common_voice_en_37125999.wav,It quickly became known as the Truman Committee.,3,0,sixties,female,"United States English,United States, west coast English ",,en,
195429c9d8e4199347fb15d9ed628017e2f05de3f29ead056b1535875d770dd80dbf46f55c8b596d82576dddd8e43497362c1b3a1457fc3db6a8d58d139e2e58,common_voice_en_37126000.wav,"Harvard caters to the children of well-connected alumni and big donors through the ""Z-list"".",3,0,sixties,female,"United States English,United States, west coast English ",,en,
195429c9d8e4199347fb15d9ed628017e2f05de3f29ead056b1535875d770dd80dbf46f55c8b596d82576dddd8e43497362c1b3a1457fc3db6a8d58d139e2e58,common_voice_en_37126059.wav,It is commonly used to reduce the effects of idiopathic vestibular syndrome.,3,0,sixties,female,"United States English,United States, west coast English ",,en,
195429c9d8e4199347fb15d9ed628017e2f05de3f29ead056b1535875d770dd80dbf46f55c8b596d82576dddd8e43497362c1b3a1457fc3db6a8d58d139e2e58,common_voice_en_37126061.wav,The mansion was surrounded by the residences of senior vassals and clan officials.,6,0,sixties,female,"United States English,United States, west coast English ",,en,
195429c9d8e4199347fb15d9ed628017e2f05de3f29ead056b1535875d770dd80dbf46f55c8b596d82576dddd8e43497362c1b3a1457fc3db6a8d58d139e2e58,common_voice_en_37126145.wav,"Originally, it was somewhat babyish, with a pronounced Minnesota accent.",3,0,sixties,female,"United States English,United States, west coast English ",,en,
195429c9d8e4199347fb15d9ed628017e2f05de3f29ead056b1535875d770dd80dbf46f55c8b596d82576dddd8e43497362c1b3a1457fc3db6a8d58d139e2e58,common_voice_en_37126169.wav,"He can push, pull, and throw the black ball.",3,0,sixties,female,"United States English,United States, west coast English ",,en,
195429c9d8e4199347fb15d9ed628017e2f05de3f29ead056b1535875d770dd80dbf46f55c8b596d82576dddd8e43497362c1b3a1457fc3db6a8d58d139e2e58,common_voice_en_37126172.wav,United Steel Products also has a large facility in town.,3,0,sixties,female,"United States English,United States, west coast English ",,en,
195429c9d8e4199347fb15d9ed628017e2f05de3f29ead056b1535875d770dd80dbf46f55c8b596d82576dddd8e43497362c1b3a1457fc3db6a8d58d139e2e58,common_voice_en_37126174.wav,Danish coinage was generally based on the Carolingian silver standard.,3,0,sixties,female,"United States English,United States, west coast English ",,en,
195429c9d8e4199347fb15d9ed628017e2f05de3f29ead056b1535875d770dd80dbf46f55c8b596d82576dddd8e43497362c1b3a1457fc3db6a8d58d139e2e58,common_voice_en_37126341.wav,It was built by contractors Alexander Mathers and Cecil Walker.,6,0,sixties,female,"United States English,United States, west coast English ",,en,
195429c9d8e4199347fb15d9ed628017e2f05de3f29ead056b1535875d770dd80dbf46f55c8b596d82576dddd8e43497362c1b3a1457fc3db6a8d58d139e2e58,common_voice_en_37126352.wav,"He has exhibited in Canada, Japan, and the United States.",3,0,sixties,female,"United States English,United States, west coast English ",,en,
195429c9d8e4199347fb15d9ed628017e2f05de3f29ead056b1535875d770dd80dbf46f55c8b596d82576dddd8e43497362c1b3a1457fc3db6a8d58d139e2e58,common_voice_en_37126367.wav,Tents and bonfires are allowed only in designated areas.,3,0,sixties,female,"United States English,United States, west coast English ",,en,
195429c9d8e4199347fb15d9ed628017e2f05de3f29ead056b1535875d770dd80dbf46f55c8b596d82576dddd8e43497362c1b3a1457fc3db6a8d58d139e2e58,common_voice_en_37126370.wav,French transferred to Springfield Commonwealth Academy following his freshman year.,3,0,sixties,female,"United States English,United States, west coast English ",,en,
195429c9d8e4199347fb15d9ed628017e2f05de3f29ead056b1535875d770dd80dbf46f55c8b596d82576dddd8e43497362c1b3a1457fc3db6a8d58d139e2e58,common_voice_en_37126390.wav,The station lies under Yonge Street north of Queen Street to Shuter Street.,3,0,sixties,female,"United States English,United States, west coast English ",,en,
70d90f17fb8cc815941047f96f48ffe02641f9f852a316b461e91508112450b76f6ad62fe2263bf2dbe0767eecd934b11f608e0710511f5fe440dc903996c367,common_voice_en_36552575.wav,"It's clean, fresh, emotional and very, very good.",2,0,twenties,male,United States English,,en,
70d90f17fb8cc815941047f96f48ffe02641f9f852a316b461e91508112450b76f6ad62fe2263bf2dbe0767eecd934b11f608e0710511f5fe440dc903996c367,common_voice_en_36552579.wav,"It ""is"" a browser.",4,0,twenties,male,United States English,,en,
70d90f17fb8cc815941047f96f48ffe02641f9f852a316b461e91508112450b76f6ad62fe2263bf2dbe0767eecd934b11f608e0710511f5fe440dc903996c367,common_voice_en_36552581.wav,"But later, while responding to various revolts, their policy hardened.",2,0,twenties,male,United States English,,en,
70d90f17fb8cc815941047f96f48ffe02641f9f852a316b461e91508112450b76f6ad62fe2263bf2dbe0767eecd934b11f608e0710511f5fe440dc903996c367,common_voice_en_36552582.wav,The two young physics professors were looking for talented students.,4,0,twenties,male,United States English,,en,
70d90f17fb8cc815941047f96f48ffe02641f9f852a316b461e91508112450b76f6ad62fe2263bf2dbe0767eecd934b11f608e0710511f5fe440dc903996c367,common_voice_en_36552585.wav,Many of the group's tunes have been heavily sampled in films and in hip-hop.,2,0,twenties,male,United States English,,en,
70d90f17fb8cc815941047f96f48ffe02641f9f852a316b461e91508112450b76f6ad62fe2263bf2dbe0767eecd934b11f608e0710511f5fe440dc903996c367,common_voice_en_36552589.wav,"He has also written a biography of the electrical pioneer, Nikola Tesla.",2,0,twenties,male,United States English,,en,
70d90f17fb8cc815941047f96f48ffe02641f9f852a316b461e91508112450b76f6ad62fe2263bf2dbe0767eecd934b11f608e0710511f5fe440dc903996c367,common_voice_en_36625989.wav,She studied marketing at the Texas Lutheran University.,2,0,twenties,male,United States English,,en,
70d90f17fb8cc815941047f96f48ffe02641f9f852a316b461e91508112450b76f6ad62fe2263bf2dbe0767eecd934b11f608e0710511f5fe440dc903996c367,common_voice_en_36626003.wav,"They have four sons, three of which are now architects.",2,0,twenties,male,United States English,,en,
70d90f17fb8cc815941047f96f48ffe02641f9f852a316b461e91508112450b76f6ad62fe2263bf2dbe0767eecd934b11f608e0710511f5fe440dc903996c367,common_voice_en_36626004.wav,"In November, the band toured with Straylight Run.",2,0,twenties,male,United States English,,en,
70d90f17fb8cc815941047f96f48ffe02641f9f852a316b461e91508112450b76f6ad62fe2263bf2dbe0767eecd934b11f608e0710511f5fe440dc903996c367,common_voice_en_36626031.wav,The film enjoyed enormous popularity among Russian viewers of several generations.,2,0,twenties,male,United States English,,en,
70d90f17fb8cc815941047f96f48ffe02641f9f852a316b461e91508112450b76f6ad62fe2263bf2dbe0767eecd934b11f608e0710511f5fe440dc903996c367,common_voice_en_36626033.wav,Twins are supposed to be able to tell the weather.,2,0,twenties,male,United States English,,en,
70d90f17fb8cc815941047f96f48ffe02641f9f852a316b461e91508112450b76f6ad62fe2263bf2dbe0767eecd934b11f608e0710511f5fe440dc903996c367,common_voice_en_36626036.wav,It made the growth of states larger than the old city states possible.,4,0,twenties,male,United States English,,en,
70d90f17fb8cc815941047f96f48ffe02641f9f852a316b461e91508112450b76f6ad62fe2263bf2dbe0767eecd934b11f608e0710511f5fe440dc903996c367,common_voice_en_36626038.wav,The last is in the Stroud district; the others are in the Cotswold district.,2,0,twenties,male,United States English,,en,
70d90f17fb8cc815941047f96f48ffe02641f9f852a316b461e91508112450b76f6ad62fe2263bf2dbe0767eecd934b11f608e0710511f5fe440dc903996c367,common_voice_en_36626079.wav,Traditional incremental and differential backups make copies of entire files.,2,0,twenties,male,United States English,,en,
70d90f17fb8cc815941047f96f48ffe02641f9f852a316b461e91508112450b76f6ad62fe2263bf2dbe0767eecd934b11f608e0710511f5fe440dc903996c367,common_voice_en_36626080.wav,The Baldock Freeway connected with the existing Harbor Drive.,2,0,twenties,male,United States English,,en,
70d90f17fb8cc815941047f96f48ffe02641f9f852a316b461e91508112450b76f6ad62fe2263bf2dbe0767eecd934b11f608e0710511f5fe440dc903996c367,common_voice_en_36626081.wav,A retail mall is rumoured to be in the podium of the block.,4,0,twenties,male,United States English,,en,
70d90f17fb8cc815941047f96f48ffe02641f9f852a316b461e91508112450b76f6ad62fe2263bf2dbe0767eecd934b11f608e0710511f5fe440dc903996c367,common_voice_en_36626082.wav,"The remaining cell still has some chemical weapons, making them a very dangerous threat.",2,0,twenties,male,United States English,,en,
70d90f17fb8cc815941047f96f48ffe02641f9f852a316b461e91508112450b76f6ad62fe2263bf2dbe0767eecd934b11f608e0710511f5fe440dc903996c367,common_voice_en_36626103.wav,The crew were rescued unscathed by another helicopter.,2,0,twenties,male,United States English,,en,
70d90f17fb8cc815941047f96f48ffe02641f9f852a316b461e91508112450b76f6ad62fe2263bf2dbe0767eecd934b11f608e0710511f5fe440dc903996c367,common_voice_en_36626104.wav,The trace formula also has purely differential-geometric applications.,2,0,twenties,male,United States English,,en,
70d90f17fb8cc815941047f96f48ffe02641f9f852a316b461e91508112450b76f6ad62fe2263bf2dbe0767eecd934b11f608e0710511f5fe440dc903996c367,common_voice_en_36626105.wav,The city is descriptively named for the large rocks on a nearby river bank.,4,0,twenties,male,United States English,,en,
70d90f17fb8cc815941047f96f48ffe02641f9f852a316b461e91508112450b76f6ad62fe2263bf2dbe0767eecd934b11f608e0710511f5fe440dc903996c367,common_voice_en_36626107.wav,"The town hall is also located here, in the basement of the city museum.",4,0,twenties,male,United States English,,en,
70d90f17fb8cc815941047f96f48ffe02641f9f852a316b461e91508112450b76f6ad62fe2263bf2dbe0767eecd934b11f608e0710511f5fe440dc903996c367,common_voice_en_36626125.wav,"Asian elephants are primarily threatened by loss of habitat, habitat degradation, fragmentation and poaching.",2,0,twenties,male,United States English,,en,
70d90f17fb8cc815941047f96f48ffe02641f9f852a316b461e91508112450b76f6ad62fe2263bf2dbe0767eecd934b11f608e0710511f5fe440dc903996c367,common_voice_en_36626126.wav,An hourly service operates in each direction on Sundays.,4,0,twenties,male,United States English,,en,
70d90f17fb8cc815941047f96f48ffe02641f9f852a316b461e91508112450b76f6ad62fe2263bf2dbe0767eecd934b11f608e0710511f5fe440dc903996c367,common_voice_en_36626128.wav,This may affect ability to understand speech.,4,0,twenties,male,United States English,,en,
70d90f17fb8cc815941047f96f48ffe02641f9f852a316b461e91508112450b76f6ad62fe2263bf2dbe0767eecd934b11f608e0710511f5fe440dc903996c367,common_voice_en_36626133.wav,This especially applies to younger generations.,4,0,twenties,male,United States English,,en,
70d90f17fb8cc815941047f96f48ffe02641f9f852a316b461e91508112450b76f6ad62fe2263bf2dbe0767eecd934b11f608e0710511f5fe440dc903996c367,common_voice_en_36626149.wav,His revolt was unsuccessful due to lack of support from his subjects.,2,0,twenties,male,United States English,,en,
70d90f17fb8cc815941047f96f48ffe02641f9f852a316b461e91508112450b76f6ad62fe2263bf2dbe0767eecd934b11f608e0710511f5fe440dc903996c367,common_voice_en_36626150.wav,"In the novel there is no mention whether the ""Ark Project"" was ever concluded.",2,0,twenties,male,United States English,,en,
70d90f17fb8cc815941047f96f48ffe02641f9f852a316b461e91508112450b76f6ad62fe2263bf2dbe0767eecd934b11f608e0710511f5fe440dc903996c367,common_voice_en_36626198.wav,"Frank attempts to land a job with the business, only to be laughed off.",2,0,twenties,male,United States English,,en,
70d90f17fb8cc815941047f96f48ffe02641f9f852a316b461e91508112450b76f6ad62fe2263bf2dbe0767eecd934b11f608e0710511f5fe440dc903996c367,common_voice_en_36626202.wav,His war is over.,2,0,twenties,male,United States English,,en,
70d90f17fb8cc815941047f96f48ffe02641f9f852a316b461e91508112450b76f6ad62fe2263bf2dbe0767eecd934b11f608e0710511f5fe440dc903996c367,common_voice_en_36626234.wav,"He is also pianist, judge and a chairman for the Tokyo music festivals.",4,0,twenties,male,United States English,,en,
70d90f17fb8cc815941047f96f48ffe02641f9f852a316b461e91508112450b76f6ad62fe2263bf2dbe0767eecd934b11f608e0710511f5fe440dc903996c367,common_voice_en_36626271.wav,"The Turkish name literally means ""white city"".",4,0,twenties,male,United States English,,en,
70d90f17fb8cc815941047f96f48ffe02641f9f852a316b461e91508112450b76f6ad62fe2263bf2dbe0767eecd934b11f608e0710511f5fe440dc903996c367,common_voice_en_36626339.wav,This trust had ideals and principles very similar to many later organisations.,2,0,twenties,male,United States English,,en,
70d90f17fb8cc815941047f96f48ffe02641f9f852a316b461e91508112450b76f6ad62fe2263bf2dbe0767eecd934b11f608e0710511f5fe440dc903996c367,common_voice_en_36626341.wav,The closure proposals generated tremendous protest and were eventually retracted.,2,0,twenties,male,United States English,,en,
70d90f17fb8cc815941047f96f48ffe02641f9f852a316b461e91508112450b76f6ad62fe2263bf2dbe0767eecd934b11f608e0710511f5fe440dc903996c367,common_voice_en_36626342.wav,"Essentially, it represents any constructed object that augments a nation's physical infrastructure.",2,0,twenties,male,United States English,,en,
70d90f17fb8cc815941047f96f48ffe02641f9f852a316b461e91508112450b76f6ad62fe2263bf2dbe0767eecd934b11f608e0710511f5fe440dc903996c367,common_voice_en_36626343.wav,This color was changed by the printers to account for practical printing concerns.,2,0,twenties,male,United States English,,en,
70d90f17fb8cc815941047f96f48ffe02641f9f852a316b461e91508112450b76f6ad62fe2263bf2dbe0767eecd934b11f608e0710511f5fe440dc903996c367,common_voice_en_36626389.wav,The Hebrew Bible states that Cyrus issued the decree of liberation to the Jews.,2,0,twenties,male,United States English,,en,
70d90f17fb8cc815941047f96f48ffe02641f9f852a316b461e91508112450b76f6ad62fe2263bf2dbe0767eecd934b11f608e0710511f5fe440dc903996c367,common_voice_en_36626391.wav,Personal data should only be processed fairly and lawfully.,2,0,twenties,male,United States English,,en,
70d90f17fb8cc815941047f96f48ffe02641f9f852a316b461e91508112450b76f6ad62fe2263bf2dbe0767eecd934b11f608e0710511f5fe440dc903996c367,common_voice_en_36626392.wav,The mast of the facility may be the tallest structure on the Faroe Islands.,2,0,twenties,male,United States English,,en,
70d90f17fb8cc815941047f96f48ffe02641f9f852a316b461e91508112450b76f6ad62fe2263bf2dbe0767eecd934b11f608e0710511f5fe440dc903996c367,common_voice_en_36626393.wav,"The first language supports only functions, atomic data and simple structures.",2,0,twenties,male,United States English,,en,
70d90f17fb8cc815941047f96f48ffe02641f9f852a316b461e91508112450b76f6ad62fe2263bf2dbe0767eecd934b11f608e0710511f5fe440dc903996c367,common_voice_en_36955799.wav,The remaining members claimed that this was due to missed promotional appearances and concerts.,2,0,twenties,male,United States English,,en,
70d90f17fb8cc815941047f96f48ffe02641f9f852a316b461e91508112450b76f6ad62fe2263bf2dbe0767eecd934b11f608e0710511f5fe440dc903996c367,common_voice_en_36955803.wav,He is often said to have been buried in a piano case.,4,0,twenties,male,United States English,,en,
d00446e08c607630db0b554cb2c45a91bb46f87042798b0b18a106c5d68b3779c2e2cb46c1b73393743f0c93e08cd978fddac08e3b6ea40ceda2b1ff6e858bc4,common_voice_en_37056376.wav,Not much is known about Patrick's private life.,2,0,fourties,male,United States English,,en,
d00446e08c607630db0b554cb2c45a91bb46f87042798b0b18a106c5d68b3779c2e2cb46c1b73393743f0c93e08cd978fddac08e3b6ea40ceda2b1ff6e858bc4,common_voice_en_37056732.wav,He missed the Maryland Campaign as his brigade was not present.,2,0,fourties,male,United States English,,en,
d00446e08c607630db0b554cb2c45a91bb46f87042798b0b18a106c5d68b3779c2e2cb46c1b73393743f0c93e08cd978fddac08e3b6ea40ceda2b1ff6e858bc4,common_voice_en_37058752.wav,I apologise sincerely.,2,0,fourties,male,United States English,,en,
d00446e08c607630db0b554cb2c45a91bb46f87042798b0b18a106c5d68b3779c2e2cb46c1b73393743f0c93e08cd978fddac08e3b6ea40ceda2b1ff6e858bc4,common_voice_en_37059546.wav,"Stoddard destroyed radar installations and ammunition dumps, pounded staging areas, and silenced shore batteries.",2,0,fourties,male,United States English,,en,
